RF Attenuator	0	dB		RF Attenuator	0	dB		RF Attenuator	0	dB		RF Attenuator	0	dB
Preamplifier	Off			Preamplifier	Off			Preamplifier	Off			Preamplifier	Off	
RF Input	50 Ohm			RF Input	50 Ohm			RF Input	50 Ohm			RF Input	50 Ohm	
2066666666,66667	-20,2598476409912	 		2066666666,66667	-107,573181152344	 		2066666666,66667	-0,275885701179504	 		2066666666,66667	97,5789642333984	 
2068253968,25397	-20,2748775482178	 		2068253968,25397	-114,772827148438	 		2068253968,25397	-0,272877007722855	 		2068253968,25397	97,6672210693359	 
2069841269,84127	-20,3146953582764	 		2069841269,84127	-121,523986816406	 		2069841269,84127	-0,255741000175476	 		2069841269,84127	97,8848114013672	 
2071428571,42857	-20,3509063720703	 		2071428571,42857	-128,374572753906	 		2071428571,42857	-0,22972597181797	 		2071428571,42857	97,8443069458008	 
2073015873,01587	-20,4141445159912	 		2073015873,01587	-134,866119384766	 		2073015873,01587	-0,197105273604393	 		2073015873,01587	97,7804107666016	 
2074603174,60317	-20,5014629364014	 		2074603174,60317	-141,477600097656	 		2074603174,60317	-0,156747475266457	 		2074603174,60317	97,7563552856445	 
2076190476,19048	-20,5902252197266	 		2076190476,19048	-147,980895996094	 		2076190476,19048	-0,11377265304327	 		2076190476,19048	97,6704025268555	 
2077777777,77778	-20,7049789428711	 		2077777777,77778	-153,7470703125	 		2077777777,77778	-7,22865909337997E-02	 		2077777777,77778	97,2808151245117	 
2079365079,36508	-20,8268089294434	 		2079365079,36508	-159,873291015625	 		2079365079,36508	-2,87985131144524E-02	 		2079365079,36508	97,1226959228516	 
2080952380,95238	-20,9497013092041	 		2080952380,95238	-165,474243164063	 		2080952380,95238	6,63720816373825E-03	 		2080952380,95238	96,7541885375977	 
2082539682,53968	-21,0838165283203	 		2082539682,53968	-171,041198730469	 		2082539682,53968	3,77107933163643E-02	 		2082539682,53968	96,5315475463867	 
2084126984,12698	-21,226936340332	 		2084126984,12698	-176,188354492188	 		2084126984,12698	5,87313659489155E-02	 		2084126984,12698	95,9896850585938	 
2085714285,71429	-21,3389892578125	 		2085714285,71429	178,803405761719	 		2085714285,71429	7,40938782691956E-02	 		2085714285,71429	95,5465850830078	 
2087301587,30159	-21,4763679504395	 		2087301587,30159	173,855224609375	 		2087301587,30159	7,96965435147285E-02	 		2087301587,30159	95,0644607543945	 
2088888888,88889	-21,609338760376	 		2088888888,88889	169,37646484375	 		2088888888,88889	8,12595412135124E-02	 		2088888888,88889	94,7329864501953	 
2090476190,47619	-21,6680202484131	 		2090476190,47619	164,978637695313	 		2090476190,47619	7,27576613426209E-02	 		2090476190,47619	94,252326965332	 
2092063492,06349	-21,805778503418	 		2092063492,06349	160,68212890625	 		2092063492,06349	6,35977983474731E-02	 		2092063492,06349	94,0285034179688	 
2093650793,65079	-21,8985576629639	 		2093650793,65079	156,742797851563	 		2093650793,65079	5,05018979310989E-02	 		2093650793,65079	93,6582336425781	 
2095238095,2381	-21,9419326782227	 		2095238095,2381	152,827514648438	 		2095238095,2381	3,54005545377731E-02	 		2095238095,2381	93,2418212890625	 
2096825396,8254	-22,0035095214844	 		2096825396,8254	148,955383300781	 		2096825396,8254	1,85521692037582E-02	 		2096825396,8254	92,9746017456055	 
2098412698,4127	-22,0071048736572	 		2098412698,4127	145,133728027344	 		2098412698,4127	5,50096854567528E-04	 		2098412698,4127	92,6252288818359	 
2100000000	-22,0526084899902	 		2100000000	141,376403808594	 		2100000000	-1,38788297772408E-02	 		2100000000	92,4662017822266	 
2101587301,5873	-22,0727729797363	 		2101587301,5873	137,656677246094	 		2101587301,5873	-2,69816741347313E-02	 		2101587301,5873	92,2484436035156	 
2103174603,1746	-22,0517139434814	 		2103174603,1746	133,741149902344	 		2103174603,1746	-4,11651730537415E-02	 		2103174603,1746	92,0287399291992	 
2104761904,7619	-22,034704208374	 		2104761904,7619	129,889099121094	 		2104761904,7619	-5,29326573014259E-02	 		2104761904,7619	91,7449493408203	 
2106349206,34921	-22,0317440032959	 		2106349206,34921	126,057739257813	 		2106349206,34921	-6,39454126358032E-02	 		2106349206,34921	91,5877838134766	 
2107936507,93651	-22,0054111480713	 		2107936507,93651	122,289672851563	 		2107936507,93651	-7,31970071792603E-02	 		2107936507,93651	91,2833023071289	 
2109523809,52381	-22,0221614837646	 		2109523809,52381	118,057922363281	 		2109523809,52381	-8,09411257505417E-02	 		2109523809,52381	91,1694412231445	 
2111111111,11111	-22,0280494689941	 		2111111111,11111	113,976196289063	 		2111111111,11111	-8,97889137268066E-02	 		2111111111,11111	90,802131652832	 
2112698412,69841	-22,0349540710449	 		2112698412,69841	109,655944824219	 		2112698412,69841	-9,94641482830048E-02	 		2112698412,69841	90,6853408813477	 
2114285714,28571	-22,0591087341309	 		2114285714,28571	105,312866210938	 		2114285714,28571	-0,110075749456882	 		2114285714,28571	90,4475936889648	 
2115873015,87302	-22,0873203277588	 		2115873015,87302	101,10400390625	 		2115873015,87302	-0,120875090360641	 		2115873015,87302	90,2902374267578	 
2117460317,46032	-22,1575489044189	 		2117460317,46032	96,3834838867188	 		2117460317,46032	-0,132144957780838	 		2117460317,46032	90,0948638916016	 
2119047619,04762	-22,2357196807861	 		2119047619,04762	91,65576171875	 		2119047619,04762	-0,143215745687485	 		2119047619,04762	89,8535003662109	 
2120634920,63492	-22,3184013366699	 		2120634920,63492	86,8364868164063	 		2120634920,63492	-0,155367240309715	 		2120634920,63492	89,6973648071289	 
2122222222,22222	-22,439432144165	 		2122222222,22222	82,0408935546875	 		2122222222,22222	-0,169120967388153	 		2122222222,22222	89,5220642089844	 
2123809523,80952	-22,5680370330811	 		2123809523,80952	76,9028930664063	 		2123809523,80952	-0,180518671870232	 		2123809523,80952	89,4107284545898	 
2125396825,39683	-22,7089424133301	 		2125396825,39683	71,527099609375	 		2125396825,39683	-0,190162435173988	 		2125396825,39683	89,2781143188477	 
2126984126,98413	-22,8744812011719	 		2126984126,98413	66,2493896484375	 		2126984126,98413	-0,198408126831055	 		2126984126,98413	89,1470947265625	 
2128571428,57143	-23,0680503845215	 		2128571428,57143	60,9487915039063	 		2128571428,57143	-0,205008774995804	 		2128571428,57143	89,0156173706055	 
2130158730,15873	-23,3204803466797	 		2130158730,15873	54,82666015625	 		2130158730,15873	-0,210150316357613	 		2130158730,15873	88,9035949707031	 
2131746031,74603	-23,5369777679443	 		2131746031,74603	49,0593872070313	 		2131746031,74603	-0,209492161870003	 		2131746031,74603	88,7731170654297	 
2133333333,33333	-23,7731227874756	 		2133333333,33333	43,0367431640625	 		2133333333,33333	-0,207598984241486	 		2133333333,33333	88,7052307128906	 
2134920634,92063	-24,0443267822266	 		2134920634,92063	36,6029663085938	 		2134920634,92063	-0,200982719659805	 		2134920634,92063	88,7034759521484	 
2136507936,50794	-24,3484191894531	 		2136507936,50794	29,7970581054688	 		2136507936,50794	-0,192501917481422	 		2136507936,50794	88,6384201049805	 
2138095238,09524	-24,6460666656494	 		2138095238,09524	22,8629150390625	 		2138095238,09524	-0,181702747941017	 		2138095238,09524	88,4658813476563	 
2139682539,68254	-24,9225616455078	 		2139682539,68254	15,7828369140625	 		2139682539,68254	-0,167451143264771	 		2139682539,68254	88,3336944580078	 
2141269841,26984	-25,1795272827148	 		2141269841,26984	8,24578857421875	 		2141269841,26984	-0,152730941772461	 		2141269841,26984	88,0743103027344	 
2142857142,85714	-25,4785537719727	 		2142857142,85714	-0,170166015625	 		2142857142,85714	-0,135457634925842	 		2142857142,85714	87,9790420532227	 
2144444444,44444	-25,7596817016602	 		2144444444,44444	-8,548828125	 		2144444444,44444	-0,119754254817963	 		2144444444,44444	87,8916702270508	 
2146031746,03175	-25,9933433532715	 		2146031746,03175	-17,1444091796875	 		2146031746,03175	-0,10508044809103	 		2146031746,03175	87,4425964355469	 
2147619047,61905	-26,1406402587891	 		2147619047,61905	-26,1351318359375	 		2147619047,61905	-9,30146723985672E-02	 		2147619047,61905	87,129768371582	 
2149206349,20635	-26,2761917114258	 		2149206349,20635	-36,056884765625	 		2149206349,20635	-8,16890820860863E-02	 		2149206349,20635	86,7584457397461	 
2150793650,79365	-26,3282508850098	 		2150793650,79365	-45,3522338867188	 		2150793650,79365	-7,49459639191628E-02	 		2150793650,79365	86,3852996826172	 
2152380952,38095	-26,3082656860352	 		2152380952,38095	-55,4749755859375	 		2152380952,38095	-6,92337304353714E-02	 		2152380952,38095	86,3928070068359	 
2153968253,96825	-26,2196254730225	 		2153968253,96825	-64,7941284179688	 		2153968253,96825	-6,99762478470802E-02	 		2153968253,96825	85,9705200195313	 
2155555555,55556	-26,0263652801514	 		2155555555,55556	-74,453369140625	 		2155555555,55556	-7,49030709266663E-02	 		2155555555,55556	85,7425079345703	 
